seq_name	chromosome_score	plasmid_score	virus_score
k141_251990	0.7800	0.1194	0.1006
k141_343711	0.5331	0.3301	0.1368
k141_205481	0.0132	0.0208	0.9660
k141_298491	0.3447	0.5159	0.1394
k141_298492	0.7653	0.1154	0.1193
k141_65713	0.0213	0.1346	0.8441
k141_343717	0.4935	0.4075	0.0990
k141_19966	0.8560	0.0920	0.0520
k141_111540	0.8591	0.1207	0.0202
k141_159434	0.2397	0.1317	0.6285
k141_65721	0.7134	0.1824	0.1042
k141_298497	0.1010	0.4771	0.4219
k141_343723	0.4656	0.3478	0.1866
k141_111541	0.0217	0.1446	0.8338
k141_19972	0.3406	0.3007	0.3587
k141_65727	0.8000	0.1188	0.0812
k141_205500	0.0063	0.9792	0.0146
k141_251998	0.1420	0.7930	0.0650
k141_343727	0.8769	0.0862	0.0370
k141_159443	0.3750	0.5404	0.0846
k141_111552	0.0259	0.9369	0.0372
k141_65730	0.1326	0.7638	0.1036
k141_205502	0.1467	0.1576	0.6958
k141_298507	0.7128	0.2439	0.0433
k141_343733	0.3416	0.4334	0.2250
k141_19985	0.3386	0.3069	0.3545
k141_252014	0.8760	0.0920	0.0320
k141_111558	0.9026	0.0757	0.0217
k141_252016	0.3021	0.5108	0.1871
k141_111559	0.1632	0.2344	0.6024
k141_205507	0.0151	0.0202	0.9647
k141_65743	0.3508	0.4167	0.2324
k141_19999	0.1566	0.6418	0.2016
k141_252019	0.1665	0.7463	0.0872
k141_159448	0.0014	0.9939	0.0047
k141_20000	0.8505	0.1207	0.0288
k141_298524	0.8600	0.1135	0.0265
k141_205513	0.1710	0.1261	0.7029
k141_159450	0.8711	0.0975	0.0315
k141_20001	0.8144	0.1466	0.0390
k141_252021	0.7883	0.1762	0.0355
k141_343753	0.0717	0.8367	0.0916
k141_65752	0.8716	0.0932	0.0351
k141_298530	0.6583	0.1311	0.2105
k141_205525	0.9696	0.0195	0.0109
k141_298534	0.0576	0.0626	0.8798
k141_159460	0.7634	0.1885	0.0481
k141_298538	0.1862	0.1601	0.6537
k141_205529	0.0614	0.7816	0.1570
k141_159461	0.8152	0.1368	0.0480
k141_343757	0.0106	0.0214	0.9679
k141_298540	0.2305	0.3797	0.3898
k141_20025	0.3157	0.4515	0.2329
k141_65770	0.8946	0.0815	0.0239
k141_298543	0.6488	0.2059	0.1452
k141_65771	0.4516	0.0722	0.4762
k141_205539	0.9167	0.0609	0.0224
k141_159467	0.0769	0.3657	0.5574
k141_298548	0.5154	0.3080	0.1766
k141_20031	0.8420	0.1196	0.0384
k141_205545	0.3911	0.3764	0.2325
k141_343765	0.1253	0.4637	0.4110
k141_252056	0.0543	0.0357	0.9100
k141_298551	0.2157	0.6406	0.1437
k141_159469	0.5009	0.3350	0.1640
k141_20040	0.2267	0.2978	0.4755
k141_205553	0.6961	0.2707	0.0332
k141_111561	0.4344	0.5053	0.0603
k141_20042	0.4076	0.3470	0.2454
k141_159472	0.4870	0.4671	0.0458
k141_205556	0.0995	0.6645	0.2360
k141_298554	0.3791	0.0742	0.5467
k141_20044	0.0027	0.9911	0.0062
k141_111564	0.8700	0.1071	0.0229
k141_205559	0.0172	0.0229	0.9598
k141_159477	0.0167	0.0218	0.9615
k141_65794	0.3292	0.5058	0.1650
k141_343781	0.1444	0.7616	0.0940
k141_20056	0.9297	0.0480	0.0223
k141_252078	0.4141	0.3309	0.2549
k141_298559	0.4771	0.3404	0.1825
k141_111571	0.8173	0.1350	0.0477
k141_65801	0.2800	0.3831	0.3369
k141_343789	0.0836	0.0524	0.8640
k141_159489	0.2669	0.5668	0.1663
k141_20066	0.0159	0.0208	0.9633
k141_65804	0.3570	0.4508	0.1922
k141_298562	0.8811	0.0946	0.0243
k141_205572	0.0021	0.9923	0.0056
k141_343792	0.8780	0.0822	0.0397
k141_111576	0.5309	0.3815	0.0876
k141_252089	0.2809	0.5869	0.1322
k141_159492	0.7958	0.1068	0.0974
k141_298569	0.1717	0.6772	0.1511
k141_20071	0.4993	0.3651	0.1357
k141_252091	0.8700	0.1052	0.0248
k141_159496	0.0039	0.9902	0.0059
k141_111580	0.7474	0.1410	0.1116
k141_20075	0.4105	0.2317	0.3579
k141_111581	0.9497	0.0413	0.0090
k141_205591	0.7095	0.1454	0.1451
k141_252098	0.5887	0.3027	0.1085
k141_20077	0.1748	0.2653	0.5599
k141_205592	0.4377	0.2744	0.2879
k141_252099	0.5322	0.3451	0.1227
k141_159497	0.8978	0.0788	0.0234
k141_65823	0.0972	0.5251	0.3777
k141_205597	0.8783	0.0722	0.0495
k141_298573	0.0014	0.9936	0.0049
k141_159501	0.5471	0.3729	0.0799
k141_343814	0.6942	0.2556	0.0502
k141_205600	0.0336	0.8489	0.1176
k141_252107	0.8156	0.1264	0.0580
k141_298577	0.8978	0.0730	0.0291
k141_298579	0.0196	0.0442	0.9361
k141_159507	0.3551	0.3741	0.2708
k141_205602	0.3419	0.5004	0.1577
k141_252115	0.8530	0.0739	0.0731
k141_65835	0.5727	0.3530	0.0743
k141_20078	0.0067	0.0107	0.9826
k141_65836	0.7610	0.1307	0.1083
k141_298582	0.7632	0.1719	0.0648
k141_343819	0.5197	0.4081	0.0722
k141_252120	0.9273	0.0513	0.0215
k141_111598	0.7130	0.2523	0.0347
k141_343821	0.2447	0.4454	0.3099
k141_205604	0.7583	0.1417	0.1000
k141_20084	0.2548	0.4465	0.2987
k141_252123	0.2230	0.5884	0.1885
k141_343822	0.1845	0.6036	0.2120
k141_111604	0.5976	0.3064	0.0960
k141_20088	0.3446	0.3079	0.3475
k141_65849	0.3171	0.4320	0.2509
k141_159521	0.0131	0.0200	0.9670
k141_20089	0.0479	0.0937	0.8584
k141_111608	0.8286	0.1501	0.0213
k141_205614	0.1751	0.4918	0.3331
k141_343826	0.2276	0.1955	0.5769
k141_111610	0.8099	0.1150	0.0751
k141_20092	0.0078	0.9893	0.0029
k141_343828	0.4978	0.2553	0.2469
k141_252135	0.8274	0.1354	0.0372
k141_111611	0.4976	0.1866	0.3158
k141_343829	0.5162	0.3622	0.1216
k141_159528	0.2948	0.5289	0.1763
k141_252136	0.8261	0.1370	0.0370
k141_111614	0.8560	0.1084	0.0356
k141_298606	0.9006	0.0685	0.0308
k141_65858	0.5090	0.2805	0.2105
k141_20101	0.8908	0.0852	0.0240
k141_343834	0.4151	0.4076	0.1772
k141_159530	0.9213	0.0596	0.0190
k141_252143	0.2810	0.4646	0.2545
k141_205625	0.8060	0.1582	0.0358
k141_20106	0.8151	0.1486	0.0362
k141_298607	0.9182	0.0517	0.0302
k141_343836	0.2921	0.2544	0.4535
k141_252145	0.2610	0.4175	0.3215
k141_298609	0.9152	0.0661	0.0187
k141_111627	0.4897	0.3396	0.1707
k141_205628	0.5759	0.2009	0.2231
k141_65868	0.6180	0.2867	0.0953
k141_159544	0.6204	0.1774	0.2022
k141_343846	0.4441	0.3713	0.1846
k141_111629	0.9595	0.0294	0.0111
k141_65870	0.9583	0.0317	0.0100
k141_205631	0.1332	0.4289	0.4378
k141_159546	0.7077	0.1567	0.1356
k141_298616	0.7176	0.2415	0.0409
k141_205632	0.0486	0.0775	0.8739
k141_111634	0.8041	0.1559	0.0400
k141_343850	0.9285	0.0532	0.0183
k141_252154	0.7714	0.1808	0.0478
k141_159549	0.9114	0.0668	0.0218
k141_205645	0.2191	0.6429	0.1380
k141_65888	0.5768	0.2946	0.1286
k141_252160	0.8957	0.0778	0.0266
k141_298626	0.7298	0.2267	0.0435
k141_65890	0.8846	0.0813	0.0341
k141_298629	0.5775	0.2142	0.2083
k141_343863	0.6524	0.1977	0.1499
k141_252161	0.6684	0.2804	0.0512
k141_65893	0.9723	0.0209	0.0068
k141_343866	0.3915	0.5022	0.1063
k141_111650	0.0355	0.0903	0.8742
k141_159555	0.0458	0.0924	0.8617
k141_298634	0.0338	0.0469	0.9193
k141_252162	0.3100	0.6386	0.0514
k141_111651	0.1498	0.2007	0.6496
k141_205655	0.5771	0.2978	0.1251
k141_20132	0.9064	0.0676	0.0260
k141_298637	0.9659	0.0254	0.0087
k141_159560	0.0192	0.0251	0.9557
k141_65900	0.3650	0.1373	0.4977
k141_20134	0.6182	0.3027	0.0791
k141_205661	0.8172	0.1486	0.0342
k141_65903	0.9566	0.0305	0.0129
k141_252171	0.6177	0.2219	0.1603
k141_159565	0.6785	0.2030	0.1185
k141_205663	0.0276	0.0456	0.9268
k141_20139	0.2481	0.2143	0.5376
k141_65905	0.5755	0.3115	0.1130
k141_298639	0.8980	0.0813	0.0207
k141_111663	0.2270	0.0970	0.6760
k141_252178	0.6269	0.1189	0.2542
k141_159575	0.2880	0.4960	0.2160
k141_20142	0.1401	0.2417	0.6181
k141_205669	0.3174	0.2839	0.3987
k141_159577	0.0859	0.1410	0.7731
k141_205670	0.7345	0.2039	0.0615
k141_159578	0.1869	0.2057	0.6074
k141_111664	0.2767	0.6144	0.1090
k141_205671	0.1169	0.4917	0.3915
k141_159579	0.1489	0.1365	0.7146
k141_20147	0.9346	0.0498	0.0156
k141_252184	0.5597	0.2883	0.1520
k141_298651	0.2389	0.4287	0.3324
k141_111667	0.0191	0.9520	0.0288
k141_20149	0.5477	0.2665	0.1858
k141_65927	0.3549	0.3947	0.2503
k141_111670	0.6995	0.2511	0.0494
k141_65928	0.2391	0.3101	0.4508
k141_298652	0.1153	0.1358	0.7489
k141_159587	0.3485	0.1780	0.4735
k141_205674	0.7138	0.2464	0.0398
k141_111672	0.4048	0.4536	0.1417
k141_343910	0.1277	0.1941	0.6781
k141_159588	0.7777	0.1667	0.0556
k141_298655	0.2096	0.5160	0.2744
k141_205675	0.9706	0.0210	0.0084
k141_65932	0.3028	0.6329	0.0643
k141_111676	0.7500	0.1988	0.0512
k141_20154	0.5408	0.2910	0.1683
k141_252197	0.0127	0.9527	0.0346
k141_298659	0.6455	0.2345	0.1200
k141_20156	0.3447	0.3428	0.3125
k141_252199	0.9036	0.0640	0.0324
k141_159594	0.8803	0.0847	0.0349
k141_298662	0.5454	0.3356	0.1190
k141_343923	0.2462	0.4269	0.3270
k141_65940	0.6132	0.2087	0.1781
k141_111679	0.0788	0.8466	0.0746
k141_65941	0.1964	0.2303	0.5733
k141_20162	0.0288	0.0306	0.9406
k141_159596	0.5705	0.3124	0.1171
k141_20165	0.6377	0.2851	0.0772
k141_252209	0.7815	0.1444	0.0741
k141_65946	0.1753	0.2628	0.5619
k141_298671	0.5766	0.3139	0.1095
k141_205697	0.6174	0.2826	0.0999
k141_252212	0.9354	0.0423	0.0223
k141_343927	0.8456	0.1152	0.0392
k141_159601	0.6410	0.2280	0.1310
k141_111690	0.7117	0.2394	0.0489
k141_205700	0.0410	0.9503	0.0087
k141_20174	0.8677	0.1045	0.0278
k141_343932	0.0621	0.8131	0.1249
k141_298684	0.4461	0.3967	0.1571
k141_65961	0.7474	0.1781	0.0745
k141_159613	0.2797	0.4207	0.2997
k141_111701	0.4572	0.2939	0.2489
k141_252216	0.9837	0.0117	0.0046
k141_298696	0.4811	0.1918	0.3271
k141_20181	0.9719	0.0193	0.0088
k141_343947	0.3257	0.1987	0.4756
k141_298698	0.3485	0.6119	0.0396
k141_65970	0.1122	0.5867	0.3012
k141_343948	0.1849	0.1362	0.6789
k141_111714	0.5022	0.2429	0.2549
k141_159625	0.8571	0.1028	0.0402
k141_111718	0.4536	0.3045	0.2419
k141_205727	0.4546	0.4801	0.0653
k141_65973	0.1360	0.3015	0.5625
k141_20192	0.8454	0.1247	0.0299
k141_298702	0.9672	0.0236	0.0092
k141_159628	0.0043	0.9794	0.0163
k141_65974	0.9374	0.0451	0.0174
k141_252237	0.4965	0.4706	0.0329
k141_20194	0.5096	0.3914	0.0989
k141_205736	0.8511	0.1262	0.0227
k141_65976	0.2229	0.6024	0.1746
k141_159635	0.4924	0.4334	0.0743
k141_252241	0.8846	0.0792	0.0362
k141_298711	0.3829	0.4287	0.1884
k141_111732	0.9448	0.0397	0.0155
k141_252243	0.6203	0.2138	0.1659
k141_343969	0.6099	0.1205	0.2697
k141_20200	0.2732	0.5528	0.1739
k141_298717	0.2819	0.5198	0.1983
k141_252244	0.7072	0.2551	0.0377
k141_343971	0.0073	0.9793	0.0134
k141_205747	0.1584	0.7346	0.1070
k141_159644	0.5417	0.2686	0.1897
k141_111742	0.6123	0.3105	0.0772
k141_343972	0.0738	0.7333	0.1928
k141_159645	0.5994	0.2075	0.1931
k141_252245	0.3510	0.5422	0.1068
k141_298725	0.2573	0.7129	0.0298
k141_20208	0.8891	0.0832	0.0278
k141_20210	0.6135	0.2717	0.1147
k141_343980	0.0053	0.9854	0.0094
k141_159647	0.8396	0.1176	0.0428
k141_205760	0.6067	0.2675	0.1258
k141_111754	0.3486	0.4685	0.1829
k141_65978	0.8508	0.1155	0.0337
k141_298737	0.3070	0.2204	0.4725
k141_252267	0.6102	0.2336	0.1562
k141_111758	0.4323	0.4233	0.1444
k141_343988	0.2606	0.3551	0.3843
k141_298746	0.9414	0.0431	0.0155
k141_111766	0.0099	0.0142	0.9758
k141_205776	0.0374	0.9288	0.0338
k141_159663	0.9466	0.0388	0.0146
k141_252279	0.1885	0.3659	0.4456
k141_66004	0.2036	0.5257	0.2707
k141_298751	0.1109	0.7384	0.1507
k141_252285	0.0179	0.0414	0.9407
k141_159672	0.6825	0.2071	0.1104
k141_111778	0.0283	0.0586	0.9130
k141_298755	0.0142	0.0203	0.9655
k141_20244	0.7792	0.1810	0.0398
k141_344009	0.5886	0.3622	0.0492
k141_298758	0.8574	0.0947	0.0479
k141_111780	0.1979	0.4750	0.3271
k141_205795	0.0607	0.6922	0.2471
k141_298759	0.1699	0.3322	0.4980
k141_344010	0.7296	0.2460	0.0245
k141_252289	0.1015	0.8241	0.0744
k141_20248	0.8040	0.1127	0.0834
k141_20249	0.3167	0.1202	0.5631
k141_252293	0.9179	0.0721	0.0100
k141_66028	0.1040	0.6168	0.2792
k141_111786	0.7987	0.1580	0.0433
k141_298765	0.6761	0.1729	0.1510
k141_344017	0.3653	0.4996	0.1351
k141_159690	0.8989	0.0884	0.0127
k141_298767	0.5668	0.3776	0.0557
k141_111788	0.7222	0.2301	0.0477
k141_20261	0.0194	0.0251	0.9555
k141_66035	0.5126	0.2500	0.2374
k141_159691	0.8008	0.1528	0.0464
k141_205803	0.8411	0.1337	0.0252
k141_20266	0.6230	0.1644	0.2126
k141_298772	0.5934	0.1827	0.2239
k141_159695	0.3877	0.4131	0.1992
k141_66036	0.8166	0.0927	0.0908
k141_252310	0.5395	0.3537	0.1067
k141_66037	0.5521	0.2335	0.2144
k141_159697	0.3868	0.3017	0.3115
k141_298777	0.9344	0.0542	0.0114
k141_66038	0.7378	0.1788	0.0834
k141_205809	0.3589	0.5294	0.1117
k141_111797	0.9026	0.0761	0.0213
k141_298778	0.5424	0.2867	0.1709
k141_20274	0.4342	0.4791	0.0866
k141_66039	0.5070	0.3289	0.1641
k141_159702	0.7451	0.1724	0.0825
k141_252318	0.3462	0.4521	0.2017
k141_298779	0.6095	0.2500	0.1405
k141_344020	0.7304	0.2275	0.0421
k141_111803	0.2359	0.4456	0.3185
k141_252320	0.5399	0.2715	0.1886
k141_205815	0.0702	0.8147	0.1151
k141_344027	0.0388	0.1124	0.8488
k141_111807	0.4022	0.5526	0.0452
k141_159712	0.7953	0.0605	0.1441
k141_252329	0.7263	0.2394	0.0343
k141_111808	0.7601	0.1501	0.0898
k141_20290	0.1239	0.6024	0.2737
k141_159715	0.5839	0.2677	0.1484
k141_252337	0.7775	0.2012	0.0213
k141_298796	0.7683	0.1465	0.0852
k141_66064	0.7371	0.1511	0.1118
k141_252338	0.9772	0.0167	0.0061
k141_159721	0.4617	0.3994	0.1389
k141_111815	0.3572	0.4850	0.1579
k141_298802	0.8599	0.0858	0.0543
k141_66070	0.3085	0.4170	0.2745
k141_298806	0.0461	0.9124	0.0415
k141_205842	0.8015	0.1198	0.0788
k141_66076	0.9206	0.0567	0.0227
k141_344031	0.5578	0.3670	0.0751
k141_159731	0.7868	0.1821	0.0311
k141_20316	0.1456	0.1260	0.7284
k141_298807	0.0276	0.0449	0.9275
k141_20317	0.8096	0.1274	0.0631
k141_344033	0.7059	0.1741	0.1200
k141_252352	0.7212	0.2514	0.0274
k141_205848	0.5833	0.2460	0.1707
k141_111836	0.6300	0.2688	0.1012
k141_298811	0.8271	0.1245	0.0484
k141_159741	0.0733	0.0492	0.8775
k141_252354	0.5201	0.4049	0.0750
k141_20322	0.1465	0.2431	0.6105
k141_66084	0.3511	0.5679	0.0810
k141_344040	0.7980	0.1509	0.0512
k141_20326	0.8924	0.0767	0.0309
k141_252359	0.0737	0.7545	0.1718
k141_344041	0.9487	0.0368	0.0146
k141_298819	0.6366	0.2886	0.0749
k141_111847	0.8015	0.0878	0.1107
k141_205860	0.9343	0.0510	0.0147
k141_20330	0.1659	0.4036	0.4304
k141_20331	0.0442	0.9312	0.0247
k141_66088	0.2586	0.3768	0.3646
k141_252364	0.7316	0.1990	0.0694
k141_344047	0.2044	0.6713	0.1243
k141_298820	0.3783	0.5206	0.1011
k141_111858	0.5257	0.1993	0.2750
k141_298822	0.8291	0.1448	0.0261
k141_111860	0.6672	0.2396	0.0932
k141_252372	0.1716	0.2217	0.6067
k141_66096	0.5247	0.2970	0.1784
k141_344056	0.9460	0.0382	0.0158
k141_252374	0.4367	0.3716	0.1917
k141_205878	0.9373	0.0472	0.0156
k141_20335	0.8672	0.0933	0.0394
k141_66100	0.3052	0.4566	0.2382
k141_111863	0.8028	0.1527	0.0446
k141_252375	0.0152	0.0214	0.9634
k141_298832	0.0128	0.0175	0.9697
k141_159777	0.7630	0.1913	0.0457
k141_344060	0.2020	0.3927	0.4053
k141_66102	0.3808	0.2611	0.3581
k141_205880	0.0182	0.9592	0.0226
k141_344061	0.4976	0.3220	0.1804
k141_66103	0.5252	0.3481	0.1266
k141_111867	0.5229	0.1582	0.3189
k141_20344	0.0376	0.0427	0.9198
k141_298835	0.6593	0.1758	0.1649
k141_111868	0.1203	0.3397	0.5400
k141_66105	0.1127	0.0432	0.8440
k141_252379	0.1996	0.7290	0.0714
k141_344066	0.0700	0.7913	0.1387
k141_344067	0.6112	0.2834	0.1053
k141_111872	0.3192	0.5686	0.1122
k141_298842	0.8851	0.0903	0.0246
k141_344068	0.3931	0.1819	0.4250
k141_205887	0.8378	0.1287	0.0335
k141_111873	0.0857	0.5830	0.3313
k141_66109	0.0018	0.9914	0.0067
k141_298843	0.5689	0.3477	0.0834
k141_344069	0.8420	0.1031	0.0549
k141_20359	0.9119	0.0648	0.0233
k141_111874	0.8071	0.1611	0.0318
k141_298847	0.3632	0.4029	0.2338
k141_20365	0.1376	0.4519	0.4105
k141_298853	0.1430	0.4677	0.3893
k141_344077	0.8969	0.0896	0.0135
k141_159810	0.9015	0.0710	0.0275
k141_344079	0.4971	0.2931	0.2098
k141_252404	0.8552	0.1121	0.0327
k141_20367	0.0180	0.0305	0.9515
k141_205901	0.9515	0.0337	0.0148
k141_66119	0.2910	0.5967	0.1123
k141_111887	0.3741	0.4271	0.1988
k141_159813	0.9421	0.0418	0.0161
k141_344080	0.0574	0.0279	0.9147
k141_298859	0.8767	0.0896	0.0336
k141_111888	0.7906	0.1348	0.0746
k141_205902	0.2219	0.5972	0.1809
k141_66121	0.3485	0.4923	0.1592
k141_252405	0.0021	0.9914	0.0065
k141_344086	0.8916	0.0876	0.0208
k141_159822	0.0096	0.0141	0.9763
k141_20383	0.7746	0.1464	0.0789
k141_66124	0.8137	0.1609	0.0255
k141_298869	0.3235	0.1753	0.5012
k141_111895	0.8566	0.1266	0.0168
k141_205912	0.7330	0.1099	0.1572
k141_252411	0.3696	0.2998	0.3306
k141_298872	0.1310	0.4997	0.3693
k141_111896	0.6615	0.2775	0.0610
k141_205915	0.4190	0.1565	0.4245
k141_344096	0.9516	0.0361	0.0123
k141_159829	0.9391	0.0453	0.0156
k141_344099	0.4451	0.3631	0.1919
k141_111900	0.5908	0.2280	0.1812
k141_66129	0.8622	0.1027	0.0351
k141_252422	0.8703	0.0932	0.0365
k141_205927	0.1406	0.5339	0.3256
k141_20390	0.9343	0.0463	0.0193
k141_252425	0.0106	0.9809	0.0085
k141_205928	0.0621	0.7622	0.1756
k141_252426	0.1548	0.7738	0.0713
k141_344111	0.5096	0.2966	0.1938
k141_298878	0.8721	0.1040	0.0239
k141_344114	0.4338	0.1719	0.3943
k141_298879	0.7267	0.1633	0.1100
k141_20397	0.2964	0.5932	0.1103
k141_298882	0.6987	0.2177	0.0836
k141_159831	0.9742	0.0176	0.0081
k141_111903	0.2679	0.6550	0.0771
k141_20399	0.0792	0.0679	0.8529
k141_252433	0.0399	0.8564	0.1037
k141_344121	0.4129	0.3859	0.2012
k141_205940	0.2643	0.6815	0.0542
k141_20401	0.5371	0.2733	0.1896
k141_252436	0.8025	0.1786	0.0189
k141_159842	0.9385	0.0385	0.0229
k141_205944	0.8749	0.0940	0.0311
k141_252437	0.8492	0.1268	0.0240
k141_159847	0.4179	0.4467	0.1354
k141_298902	0.1574	0.1933	0.6493
k141_66157	0.1910	0.7632	0.0458
k141_344142	0.9183	0.0531	0.0287
k141_159848	0.2506	0.6944	0.0550
k141_66166	0.4344	0.3476	0.2180
k141_344143	0.9083	0.0675	0.0242
k141_159851	0.6774	0.1461	0.1765
k141_205952	0.4593	0.4503	0.0905
k141_20407	0.9774	0.0159	0.0066
k141_111928	0.9093	0.0720	0.0187
k141_344152	0.2677	0.5228	0.2095
k141_205959	0.8117	0.1247	0.0636
k141_20409	0.1772	0.7424	0.0803
k141_159857	0.0994	0.4490	0.4516
k141_111929	0.6865	0.2137	0.0997
k141_298914	0.3750	0.5465	0.0785
k141_66179	0.6327	0.2048	0.1625
k141_344156	0.5364	0.4384	0.0252
k141_111931	0.8613	0.1027	0.0360
k141_252467	0.3648	0.3173	0.3178
k141_298918	0.9777	0.0165	0.0058
k141_159862	0.7569	0.1530	0.0901
k141_252469	0.5067	0.3197	0.1736
k141_298921	0.5198	0.1445	0.3358
k141_159867	0.3384	0.5493	0.1122
k141_344164	0.5382	0.2842	0.1776
k141_66182	0.1939	0.7345	0.0716
k141_20418	0.2710	0.6343	0.0946
k141_252473	0.6357	0.3159	0.0484
k141_159876	0.7103	0.1523	0.1374
k141_205968	0.4357	0.4755	0.0888
k141_66186	0.3101	0.2818	0.4081
k141_252474	0.1938	0.4545	0.3518
k141_20420	0.8333	0.1134	0.0532
k141_66189	0.5714	0.2284	0.2002
k141_111942	0.6160	0.3173	0.0668
k141_66190	0.7795	0.0537	0.1667
k141_20423	0.5019	0.4451	0.0530
k141_344179	0.8460	0.0994	0.0546
k141_159888	0.2489	0.4763	0.2748
k141_66192	0.1677	0.3328	0.4995
k141_298945	0.4547	0.4412	0.1041
k141_252477	0.9466	0.0387	0.0147
k141_252478	0.3734	0.4923	0.1343
k141_344188	0.5616	0.2410	0.1975
k141_159889	0.1423	0.7445	0.1132
k141_159891	0.3438	0.2709	0.3853
k141_66194	0.8279	0.1383	0.0339
k141_252482	0.9296	0.0500	0.0205
k141_20435	0.0926	0.5605	0.3469
k141_111945	0.8903	0.0877	0.0220
k141_159896	0.5631	0.2238	0.2131
k141_252488	0.6670	0.2581	0.0749
k141_20439	0.1471	0.1202	0.7327
k141_298963	0.6671	0.2225	0.1104
k141_111950	0.0140	0.0200	0.9660
k141_344206	0.1105	0.5846	0.3048
k141_111951	0.3025	0.3092	0.3883
k141_20440	0.9569	0.0320	0.0110
k141_298964	0.7925	0.1788	0.0287
k141_66206	0.7388	0.1863	0.0749
k141_252494	0.1452	0.3765	0.4782
k141_159906	0.2291	0.2592	0.5117
k141_111955	0.1864	0.7899	0.0237
k141_344211	0.1816	0.5951	0.2233
k141_252496	0.6952	0.2069	0.0979
k141_20447	0.8650	0.1097	0.0253
k141_298969	0.7904	0.1835	0.0261
k141_205977	0.9575	0.0303	0.0121
k141_20448	0.0194	0.8423	0.1383
k141_252498	0.6010	0.3333	0.0657
k141_111965	0.0148	0.0850	0.9002
k141_159917	0.7856	0.0951	0.1193
k141_298975	0.6473	0.1661	0.1866
k141_205983	0.4950	0.3618	0.1432
k141_252500	0.7474	0.1400	0.1126
k141_344213	0.7674	0.1200	0.1125
k141_66211	0.9790	0.0146	0.0064
k141_159920	0.5398	0.2950	0.1652
k141_252502	0.3102	0.6389	0.0509
k141_66212	0.4549	0.4836	0.0615
k141_344216	0.9484	0.0392	0.0123
k141_20460	0.0549	0.8704	0.0747
k141_66213	0.1572	0.5838	0.2589
k141_111968	0.5933	0.3768	0.0299
k141_252511	0.8006	0.1123	0.0870
k141_66214	0.9203	0.0599	0.0197
k141_205996	0.7736	0.1758	0.0506
k141_159934	0.7046	0.1629	0.1325
k141_344217	0.5544	0.3321	0.1135
k141_298989	0.4451	0.5036	0.0513
k141_20469	0.6184	0.2768	0.1048
k141_252518	0.2437	0.6534	0.1030
k141_111983	0.8994	0.0594	0.0411
k141_20470	0.1545	0.6638	0.1817
k141_159944	0.7931	0.1399	0.0670
k141_298997	0.0648	0.8602	0.0750
k141_344232	0.0148	0.9688	0.0163
k141_20473	0.4036	0.3863	0.2101
k141_66230	0.7913	0.1282	0.0805
k141_111984	0.0895	0.8189	0.0916
k141_206008	0.1664	0.4770	0.3566
k141_299002	0.2221	0.5325	0.2454
k141_344237	0.7115	0.2129	0.0757
k141_252530	0.4769	0.3874	0.1357
k141_20483	0.1771	0.5517	0.2712
k141_206012	0.2530	0.5222	0.2248
k141_299005	0.7418	0.1678	0.0904
k141_66231	0.9503	0.0372	0.0125
k141_344241	0.4660	0.1391	0.3950
k141_111987	0.6949	0.2746	0.0306
k141_66234	0.6868	0.2274	0.0858
k141_252534	0.5933	0.3571	0.0496
k141_159968	0.5814	0.2395	0.1791
k141_299013	0.5621	0.2458	0.1921
k141_206018	0.3150	0.5272	0.1578
k141_111990	0.7604	0.1585	0.0812
k141_344250	0.4240	0.1831	0.3929
k141_252537	0.5495	0.2172	0.2332
k141_252538	0.2403	0.3932	0.3665
k141_159970	0.9371	0.0477	0.0153
k141_20498	0.1463	0.2903	0.5634
k141_111993	0.5642	0.3649	0.0710
k141_252542	0.6515	0.2853	0.0632
k141_20501	0.3527	0.4934	0.1539
k141_299019	0.5384	0.3571	0.1045
k141_111994	0.6730	0.2492	0.0778
k141_159974	0.9437	0.0383	0.0180
k141_66241	0.9808	0.0137	0.0055
k141_206026	0.2505	0.5201	0.2295
k141_66242	0.5421	0.2641	0.1938
k141_159977	0.0886	0.5522	0.3592
k141_344266	0.9130	0.0602	0.0268
k141_206031	0.0156	0.0365	0.9479
k141_252551	0.7252	0.2105	0.0643
k141_20503	0.0046	0.9898	0.0057
k141_111997	0.5336	0.3127	0.1537
k141_66248	0.8797	0.1063	0.0141
k141_252555	0.2731	0.4860	0.2409
k141_159980	0.2471	0.5410	0.2119
k141_344272	0.7898	0.1692	0.0410
k141_299031	0.4945	0.3531	0.1525
k141_20504	0.6947	0.1623	0.1430
k141_112004	0.4249	0.2573	0.3178
k141_206035	0.6539	0.2785	0.0676
k141_66253	0.1107	0.4836	0.4057
k141_206037	0.8637	0.1145	0.0217
k141_299037	0.9613	0.0298	0.0089
k141_66254	0.0644	0.7683	0.1674
k141_159993	0.9374	0.0463	0.0163
k141_206040	0.4383	0.4140	0.1477
k141_112015	0.0045	0.9909	0.0047
k141_344281	0.6248	0.1927	0.1825
k141_20512	0.2903	0.3803	0.3294
k141_159995	0.2021	0.2783	0.5196
k141_66259	0.4201	0.4116	0.1683
k141_252574	0.2675	0.5029	0.2295
k141_159998	0.9483	0.0352	0.0165
k141_299044	0.7096	0.2296	0.0608
k141_112018	0.7828	0.0910	0.1263
k141_252576	0.0014	0.9932	0.0053
k141_20521	0.9622	0.0260	0.0119
