seq_name	chromosome_score	plasmid_score	virus_score
k141_43548	0.9749	0.0179	0.0072
k141_185760	0.7530	0.1732	0.0739
k141_392360	0.8185	0.1462	0.0353
k141_464175	0.9012	0.0710	0.0278
k141_113350	0.6230	0.2344	0.1426
k141_43550	0.9280	0.0523	0.0197
k141_534791	0.8845	0.0749	0.0406
k141_185769	0.2347	0.4525	0.3127
k141_392367	0.0457	0.0621	0.8922
k141_534794	0.7060	0.1854	0.1086
k141_113354	0.9352	0.0491	0.0157
k141_43557	0.5598	0.2798	0.1604
k141_392368	0.6908	0.2353	0.0739
k141_392370	0.8449	0.1013	0.0538
k141_534797	0.8729	0.0766	0.0505
k141_254693	0.7944	0.1508	0.0548
k141_185775	0.3734	0.5044	0.1222
k141_113358	0.9364	0.0484	0.0152
k141_254695	0.4580	0.2495	0.2925
k141_392371	0.9175	0.0634	0.0191
k141_464193	0.4952	0.2631	0.2417
k141_185777	0.3498	0.3324	0.3178
k141_43561	0.2372	0.1677	0.5952
k141_534798	0.3944	0.1933	0.4123
k141_464196	0.9010	0.0678	0.0312
k141_43562	0.5145	0.2547	0.2308
k141_324402	0.9616	0.0268	0.0117
k141_392379	0.6137	0.2376	0.1486
k141_185780	0.9593	0.0286	0.0121
k141_254699	0.3305	0.2565	0.4130
k141_464197	0.8814	0.0795	0.0390
k141_254701	0.9325	0.0497	0.0178
k141_534805	0.3470	0.4381	0.2149
k141_43568	0.2833	0.1360	0.5807
k141_185782	0.8402	0.0821	0.0777
k141_464198	0.8250	0.1395	0.0355
k141_324407	0.9230	0.0574	0.0196
k141_464199	0.5915	0.2110	0.1975
k141_254704	0.7747	0.1619	0.0635
k141_185791	0.0462	0.0921	0.8617
k141_254707	0.6113	0.1978	0.1908
k141_464201	0.0161	0.0170	0.9669
k141_43572	0.9438	0.0414	0.0148
k141_185793	0.5887	0.2325	0.1788
k141_254709	0.7789	0.1838	0.0373
k141_324419	0.4766	0.1988	0.3246
k141_113365	0.8307	0.1181	0.0512
k141_324420	0.9116	0.0661	0.0222
k141_254710	0.1766	0.5228	0.3006
k141_113367	0.3143	0.6719	0.0139
k141_324421	0.5274	0.3047	0.1679
k141_254713	0.5249	0.3266	0.1485
k141_43584	0.2649	0.5021	0.2330
k141_113368	0.1327	0.1242	0.7431
k141_324422	0.8159	0.0973	0.0868
k141_185804	0.0519	0.0872	0.8609
k141_43587	0.3446	0.4248	0.2306
k141_185805	0.6157	0.2541	0.1301
k141_534807	0.8905	0.0890	0.0206
k141_185808	0.8194	0.0972	0.0834
k141_113373	0.9254	0.0571	0.0174
k141_254725	0.2305	0.3624	0.4072
k141_43589	0.8777	0.0876	0.0347
k141_324425	0.9217	0.0675	0.0108
k141_254726	0.1885	0.1743	0.6372
k141_185811	0.9637	0.0284	0.0079
k141_534810	0.8004	0.1397	0.0599
k141_43591	0.8401	0.1270	0.0329
k141_185813	0.3309	0.4082	0.2609
k141_392382	0.9042	0.0712	0.0246
k141_254734	0.5381	0.2466	0.2153
k141_185816	0.7806	0.1848	0.0346
k141_324427	0.7719	0.1880	0.0402
k141_534815	0.5913	0.2624	0.1463
k141_113383	0.9784	0.0164	0.0052
k141_254735	0.8567	0.1191	0.0242
k141_534818	0.5203	0.1329	0.3468
k141_254736	0.5561	0.2363	0.2076
k141_113385	0.0348	0.0778	0.8874
k141_392389	0.7028	0.1866	0.1106
k141_534819	0.6326	0.2901	0.0773
k141_185825	0.2718	0.2227	0.5055
k141_324431	0.6072	0.3336	0.0592
k141_43599	0.8432	0.0960	0.0609
k141_324432	0.1899	0.3577	0.4524
k141_185829	0.0243	0.0423	0.9335
k141_392395	0.0143	0.0314	0.9543
k141_113389	0.9454	0.0406	0.0140
k141_43600	0.9231	0.0613	0.0157
k141_324439	0.4533	0.2375	0.3091
k141_185832	0.8789	0.0917	0.0294
k141_464205	0.9483	0.0365	0.0152
k141_43604	0.2924	0.1695	0.5381
k141_185834	0.4225	0.2629	0.3146
k141_464209	0.1639	0.1373	0.6989
k141_43605	0.8819	0.0892	0.0289
k141_324441	0.9700	0.0215	0.0085
k141_185838	0.9611	0.0309	0.0081
k141_43608	0.3454	0.2793	0.3753
k141_392397	0.9731	0.0185	0.0084
k141_464214	0.9455	0.0407	0.0138
k141_43611	0.5424	0.2252	0.2324
k141_324447	0.9600	0.0311	0.0089
k141_185844	0.6200	0.1990	0.1810
k141_392398	0.7886	0.1185	0.0929
k141_43613	0.9703	0.0218	0.0079
k141_185847	0.6771	0.2201	0.1027
k141_392401	0.6662	0.1716	0.1622
k141_534820	0.9480	0.0378	0.0142
k141_43615	0.4808	0.3064	0.2128
k141_324452	0.9223	0.0596	0.0181
k141_392404	0.6510	0.2822	0.0668
k141_534822	0.5454	0.3144	0.1401
k141_43616	0.8505	0.0963	0.0532
k141_324453	0.9550	0.0299	0.0151
k141_534823	0.8105	0.1212	0.0682
k141_185850	0.9725	0.0190	0.0086
k141_43618	0.8656	0.1176	0.0168
k141_534824	0.9268	0.0510	0.0222
k141_464223	0.9514	0.0355	0.0131
k141_324458	0.8569	0.1149	0.0282
k141_185853	0.2653	0.1996	0.5352
k141_43621	0.2235	0.4683	0.3083
k141_324459	0.9558	0.0314	0.0129
k141_43624	0.7624	0.1802	0.0574
k141_534831	0.6717	0.2770	0.0513
k141_185862	0.6451	0.2377	0.1172
k141_464224	0.9762	0.0170	0.0068
k141_324461	0.9126	0.0671	0.0203
k141_392409	0.9715	0.0204	0.0081
k141_464225	0.5907	0.2361	0.1733
k141_185864	0.2365	0.5472	0.2162
k141_324464	0.9403	0.0456	0.0140
k141_534832	0.9460	0.0435	0.0105
k141_113391	0.9759	0.0167	0.0074
k141_43626	0.9394	0.0469	0.0137
k141_392416	0.7417	0.1344	0.1239
k141_185868	0.1083	0.0453	0.8463
k141_464230	0.5220	0.2509	0.2271
k141_534834	0.8920	0.0844	0.0236
k141_43630	0.2238	0.1800	0.5962
k141_534835	0.2362	0.4923	0.2715
k141_43631	0.5923	0.2170	0.1907
k141_464233	0.7392	0.2253	0.0356
k141_534836	0.3734	0.2643	0.3624
k141_185872	0.9205	0.0363	0.0432
k141_43632	0.2119	0.3054	0.4827
k141_113394	0.0104	0.0205	0.9692
k141_464236	0.6427	0.2007	0.1566
k141_113395	0.5860	0.2664	0.1476
k141_43636	0.6394	0.2382	0.1225
k141_392426	0.0218	0.0270	0.9512
k141_185876	0.4966	0.4022	0.1012
k141_113398	0.9649	0.0282	0.0069
k141_185877	0.9504	0.0322	0.0175
k141_254740	0.9058	0.0671	0.0271
k141_392430	0.8900	0.0873	0.0227
k141_534845	0.8504	0.1191	0.0305
k141_464242	0.1024	0.3743	0.5233
k141_185879	0.5388	0.1903	0.2709
k141_113400	0.0707	0.3922	0.5371
k141_43644	0.0233	0.9533	0.0234
k141_324465	0.8458	0.1141	0.0401
k141_185880	0.7925	0.1343	0.0732
k141_392432	0.8817	0.1029	0.0154
k141_113403	0.7868	0.1071	0.1061
k141_534850	0.8476	0.0968	0.0556
k141_324468	0.4162	0.3660	0.2178
k141_254744	0.8697	0.0788	0.0514
k141_254745	0.3300	0.2323	0.4377
k141_185886	0.8431	0.1152	0.0417
k141_113404	0.8242	0.0870	0.0888
k141_254746	0.6404	0.2046	0.1550
k141_324471	0.9719	0.0195	0.0087
k141_464249	0.9553	0.0367	0.0081
k141_534853	0.2899	0.1440	0.5661
k141_113405	0.3479	0.5412	0.1109
k141_43645	0.9399	0.0438	0.0163
k141_185887	0.9619	0.0301	0.0079
k141_254749	0.9656	0.0244	0.0100
k141_324472	0.1387	0.7423	0.1190
k141_392434	0.9606	0.0305	0.0089
k141_113406	0.7586	0.1876	0.0538
k141_534854	0.3422	0.4317	0.2261
k141_464251	0.5263	0.2446	0.2291
k141_185890	0.9412	0.0413	0.0175
k141_324474	0.8283	0.1150	0.0567
k141_185891	0.8946	0.0778	0.0276
k141_534858	0.5848	0.2427	0.1726
k141_254753	0.0101	0.0181	0.9717
k141_113408	0.9159	0.0678	0.0164
k141_185893	0.3805	0.3441	0.2754
k141_324475	0.8097	0.1331	0.0573
k141_254755	0.0093	0.0201	0.9705
k141_534860	0.0933	0.3142	0.5925
k141_464254	0.6029	0.2964	0.1007
k141_254757	0.1731	0.1686	0.6583
k141_185896	0.3263	0.4418	0.2320
k141_324478	0.4291	0.4376	0.1333
k141_534863	0.6361	0.1451	0.2188
k141_113416	0.9770	0.0180	0.0050
k141_534865	0.1818	0.0499	0.7683
k141_113418	0.1901	0.0505	0.7593
k141_254759	0.9268	0.0566	0.0166
k141_43666	0.6198	0.1751	0.2052
k141_392450	0.9291	0.0523	0.0187
k141_185905	0.9309	0.0525	0.0166
k141_324483	0.2065	0.6964	0.0971
k141_113419	0.9403	0.0455	0.0142
k141_254762	0.6714	0.2408	0.0879
k141_534866	0.9734	0.0193	0.0073
k141_324484	0.8929	0.0532	0.0538
k141_113421	0.0587	0.0611	0.8803
k141_43671	0.1989	0.3895	0.4116
k141_185907	0.8109	0.1479	0.0411
k141_113423	0.8183	0.1504	0.0314
k141_464262	0.5612	0.2347	0.2040
k141_254765	0.8082	0.1129	0.0789
k141_113427	0.9451	0.0404	0.0145
k141_254768	0.9325	0.0419	0.0256
k141_534871	0.0465	0.8486	0.1049
k141_185914	0.6862	0.1961	0.1177
k141_43676	0.3430	0.3968	0.2602
k141_392463	0.1041	0.2945	0.6013
k141_113429	0.8012	0.1110	0.0878
k141_464264	0.9659	0.0243	0.0098
k141_392465	0.3344	0.3992	0.2664
k141_43679	0.9530	0.0327	0.0144
k141_534873	0.5771	0.2835	0.1395
k141_185917	0.6381	0.1650	0.1969
k141_464265	0.4334	0.3490	0.2176
k141_324495	0.9716	0.0198	0.0087
k141_113433	0.7280	0.1602	0.1118
k141_534874	0.7199	0.1819	0.0982
k141_534877	0.9283	0.0502	0.0215
k141_392472	0.8011	0.0946	0.1044
k141_324498	0.3719	0.4139	0.2142
k141_43681	0.9240	0.0577	0.0183
k141_464267	0.2288	0.2812	0.4900
k141_392473	0.3307	0.4501	0.2191
k141_185918	0.5452	0.3216	0.1332
k141_113440	0.3843	0.4030	0.2126
k141_324499	0.9777	0.0163	0.0060
k141_185920	0.2576	0.4939	0.2484
k141_464269	0.9196	0.0586	0.0219
k141_43685	0.9181	0.0626	0.0192
k141_43689	0.9408	0.0434	0.0158
k141_185923	0.0137	0.0181	0.9682
k141_324501	0.5977	0.2746	0.1277
k141_534879	0.9555	0.0326	0.0120
k141_324502	0.9190	0.0371	0.0439
k141_185925	0.7639	0.1388	0.0972
k141_464274	0.6602	0.1923	0.1476
k141_534881	0.1857	0.1465	0.6678
k141_43691	0.7381	0.1618	0.1001
k141_113450	0.9791	0.0151	0.0058
k141_464275	0.9269	0.0502	0.0229
k141_534883	0.7149	0.1910	0.0941
k141_392485	0.2336	0.4445	0.3218
k141_43692	0.6573	0.2805	0.0622
k141_254777	0.9286	0.0434	0.0280
k141_113451	0.0173	0.0407	0.9420
k141_534884	0.2426	0.4518	0.3056
k141_185931	0.3108	0.3773	0.3119
k141_43695	0.9405	0.0411	0.0184
k141_185932	0.8853	0.0669	0.0478
k141_254779	0.8846	0.0855	0.0299
k141_534887	0.6191	0.1554	0.2256
k141_464283	0.9811	0.0139	0.0050
k141_254780	0.7907	0.1471	0.0622
k141_185934	0.0146	0.0236	0.9618
k141_43700	0.6911	0.2168	0.0921
k141_254781	0.3051	0.2818	0.4132
k141_534888	0.9406	0.0476	0.0118
k141_254782	0.8862	0.0931	0.0207
k141_464289	0.2046	0.6648	0.1306
k141_185937	0.6556	0.2216	0.1228
k141_324505	0.9459	0.0388	0.0153
k141_254786	0.5755	0.3957	0.0288
k141_43704	0.8326	0.1079	0.0595
k141_43705	0.7703	0.1044	0.1253
k141_464290	0.6925	0.2082	0.0993
k141_534894	0.9327	0.0511	0.0162
k141_185940	0.2190	0.7042	0.0768
k141_464292	0.7715	0.1431	0.0853
k141_254792	0.2386	0.7197	0.0417
k141_113456	0.7959	0.1659	0.0382
k141_464293	0.5037	0.2498	0.2466
k141_185941	0.2456	0.1948	0.5596
k141_534898	0.8585	0.1070	0.0345
k141_113459	0.9638	0.0254	0.0108
k141_113460	0.8518	0.1051	0.0431
k141_534900	0.4079	0.2239	0.3682
k141_464302	0.9308	0.0559	0.0133
k141_534901	0.3783	0.4224	0.1993
k141_113467	0.7484	0.1158	0.1358
k141_464304	0.6309	0.2978	0.0714
k141_185953	0.5208	0.2402	0.2390
k141_43707	0.7722	0.1656	0.0623
k141_113468	0.5579	0.2802	0.1619
k141_43709	0.8827	0.0854	0.0318
k141_534907	0.2927	0.5171	0.1901
k141_185958	0.8554	0.1047	0.0400
k141_464312	0.2935	0.4701	0.2364
k141_43711	0.7461	0.1345	0.1194
k141_113476	0.8861	0.0832	0.0308
k141_534912	0.1766	0.1807	0.6426
k141_464316	0.3781	0.3871	0.2348
k141_113477	0.8281	0.0832	0.0887
k141_324506	0.9652	0.0244	0.0104
k141_464317	0.5150	0.3829	0.1022
k141_113479	0.3596	0.4438	0.1966
k141_43714	0.9209	0.0557	0.0234
k141_534919	0.7213	0.1799	0.0989
k141_43717	0.5795	0.2033	0.2172
k141_534920	0.5348	0.2389	0.2262
k141_43718	0.4860	0.3687	0.1453
k141_534922	0.3649	0.2104	0.4247
k141_113487	0.6266	0.2047	0.1687
k141_113488	0.1029	0.8764	0.0207
k141_324512	0.9713	0.0200	0.0087
k141_43722	0.9455	0.0383	0.0162
k141_534929	0.8230	0.1312	0.0458
k141_324515	0.3411	0.4972	0.1617
k141_43730	0.1507	0.1067	0.7427
k141_464319	0.8822	0.0894	0.0284
k141_392486	0.9048	0.0661	0.0291
k141_43731	0.0373	0.0553	0.9074
k141_534934	0.0263	0.0793	0.8943
k141_324519	0.6058	0.1720	0.2223
k141_185965	0.9604	0.0278	0.0118
k141_392487	0.5888	0.2421	0.1691
k141_464321	0.9328	0.0485	0.0187
k141_324521	0.0629	0.7475	0.1896
k141_185966	0.8418	0.1249	0.0333
k141_534937	0.0406	0.0649	0.8945
k141_392490	0.0894	0.4485	0.4622
k141_534939	0.6889	0.1911	0.1199
k141_185967	0.7162	0.1495	0.1343
k141_464325	0.8735	0.1013	0.0252
k141_43736	0.8103	0.0904	0.0993
k141_324522	0.8052	0.1605	0.0344
k141_534943	0.4247	0.2961	0.2792
k141_464327	0.6915	0.2004	0.1081
k141_43739	0.9533	0.0304	0.0163
k141_534944	0.0293	0.0601	0.9106
k141_392499	0.5515	0.2685	0.1800
k141_392500	0.0433	0.0274	0.9294
k141_43745	0.3344	0.3991	0.2666
k141_464332	0.8136	0.0813	0.1050
k141_464333	0.2896	0.2854	0.4250
k141_392503	0.8855	0.0868	0.0278
k141_185969	0.7645	0.2050	0.0306
k141_534950	0.5864	0.3223	0.0913
k141_464334	0.5459	0.2675	0.1866
k141_185970	0.6513	0.2025	0.1462
k141_185971	0.8559	0.1064	0.0377
k141_464339	0.1822	0.5058	0.3120
k141_534955	0.0736	0.0673	0.8591
k141_43759	0.0134	0.0225	0.9641
k141_392516	0.3628	0.3603	0.2769
k141_254800	0.9558	0.0311	0.0131
k141_185979	0.7324	0.1510	0.1166
k141_464343	0.8069	0.0846	0.1085
k141_392518	0.1296	0.6763	0.1940
k141_534958	0.7709	0.1630	0.0662
k141_43765	0.1475	0.1518	0.7007
k141_185982	0.0200	0.0476	0.9325
k141_464345	0.7343	0.1382	0.1275
k141_254802	0.5240	0.2647	0.2114
k141_113489	0.8970	0.0704	0.0326
k141_43766	0.5988	0.1275	0.2737
k141_254803	0.6944	0.2207	0.0849
k141_392522	0.4631	0.3968	0.1400
k141_534963	0.0374	0.6038	0.3588
k141_534964	0.5005	0.2898	0.2098
k141_113493	0.9204	0.0565	0.0231
k141_43769	0.2367	0.4685	0.2947
k141_113494	0.9179	0.0655	0.0165
k141_464350	0.7054	0.1670	0.1276
k141_534966	0.2223	0.4709	0.3068
k141_392529	0.5090	0.2309	0.2601
k141_185984	0.0106	0.0219	0.9675
k141_392530	0.0681	0.1430	0.7889
k141_464352	0.1618	0.7208	0.1174
k141_43772	0.8982	0.0773	0.0245
k141_113497	0.7750	0.1234	0.1015
k141_254810	0.9093	0.0707	0.0200
k141_534972	0.8042	0.1515	0.0443
k141_464355	0.9573	0.0304	0.0123
k141_185989	0.2314	0.5842	0.1845
k141_185990	0.9654	0.0243	0.0103
k141_113499	0.4927	0.1706	0.3367
k141_464359	0.7819	0.1334	0.0846
k141_534978	0.4724	0.2537	0.2739
k141_185991	0.4397	0.3573	0.2029
k141_43783	0.7788	0.1325	0.0887
k141_254811	0.9452	0.0408	0.0140
k141_464360	0.7697	0.1664	0.0640
k141_43785	0.1435	0.4134	0.4431
k141_534979	0.8517	0.0962	0.0520
k141_185994	0.9228	0.0590	0.0182
k141_464362	0.8907	0.0567	0.0526
k141_185995	0.1625	0.4175	0.4199
k141_464364	0.7616	0.1104	0.1280
k141_534981	0.8074	0.1347	0.0579
k141_392534	0.5754	0.1582	0.2664
k141_43792	0.0152	0.9231	0.0617
k141_464365	0.7631	0.1538	0.0831
k141_186002	0.7757	0.1287	0.0956
k141_43796	0.3157	0.1757	0.5086
k141_464369	0.3077	0.4458	0.2465
k141_534985	0.9330	0.0534	0.0136
k141_254813	0.9724	0.0195	0.0081
k141_464370	0.7132	0.1811	0.1057
k141_43801	0.5094	0.3550	0.1355
k141_534987	0.0512	0.7293	0.2194
k141_464371	0.4072	0.2892	0.3036
k141_254814	0.9565	0.0312	0.0123
k141_113505	0.9120	0.0647	0.0232
k141_186012	0.6368	0.1927	0.1705
k141_392544	0.9741	0.0159	0.0099
k141_464372	0.4066	0.3241	0.2693
k141_254815	0.9136	0.0581	0.0283
k141_113506	0.9125	0.0641	0.0234
k141_43803	0.5369	0.2689	0.1942
k141_534990	0.6506	0.2049	0.1444
k141_464373	0.8988	0.0791	0.0220
k141_43804	0.5795	0.2479	0.1725
k141_392546	0.6458	0.0848	0.2694
k141_113509	0.1858	0.5450	0.2692
k141_43805	0.8132	0.0950	0.0917
k141_254820	0.7015	0.1601	0.1384
k141_392547	0.8491	0.1012	0.0497
k141_113513	0.6608	0.1609	0.1783
k141_43806	0.1929	0.5086	0.2985
k141_464378	0.6036	0.1948	0.2016
k141_392548	0.9582	0.0298	0.0120
k141_43807	0.6845	0.1537	0.1618
k141_534994	0.8880	0.0761	0.0360
k141_113516	0.4605	0.3586	0.1809
k141_324523	0.9570	0.0305	0.0125
k141_464379	0.2043	0.5868	0.2088
k141_324524	0.4239	0.3193	0.2569
k141_186026	0.5994	0.3184	0.0822
k141_534997	0.3452	0.3915	0.2632
k141_113518	0.1073	0.4686	0.4240
k141_392551	0.9378	0.0465	0.0157
k141_464380	0.9403	0.0456	0.0141
k141_324525	0.2723	0.4492	0.2785
k141_392553	0.5326	0.1733	0.2941
k141_43813	0.9103	0.0588	0.0310
k141_534998	0.7198	0.1938	0.0864
k141_186029	0.9595	0.0294	0.0111
k141_113521	0.8369	0.1095	0.0536
k141_324527	0.5820	0.2811	0.1369
k141_535000	0.7431	0.1237	0.1332
k141_43814	0.7344	0.2061	0.0595
k141_186035	0.5360	0.3969	0.0671
k141_113523	0.6281	0.3127	0.0592
k141_392555	0.8058	0.1293	0.0650
k141_324531	0.8168	0.1099	0.0733
k141_535003	0.0249	0.0808	0.8943
k141_464381	0.8110	0.1547	0.0343
k141_113526	0.5130	0.2245	0.2625
k141_464382	0.4590	0.3392	0.2018
k141_186041	0.2760	0.3147	0.4093
k141_43816	0.7166	0.1842	0.0992
k141_186042	0.9210	0.0568	0.0222
k141_113527	0.4889	0.3346	0.1765
k141_464385	0.3335	0.1659	0.5006
k141_43817	0.5618	0.3383	0.0999
k141_113530	0.1903	0.3301	0.4796
k141_254821	0.9376	0.0458	0.0165
k141_186043	0.9630	0.0258	0.0112
k141_535007	0.9222	0.0580	0.0198
k141_464388	0.9544	0.0322	0.0134
k141_113532	0.6059	0.2697	0.1244
k141_535008	0.7967	0.1191	0.0843
k141_254822	0.0153	0.0326	0.9521
k141_324550	0.5865	0.2414	0.1721
k141_464389	0.0715	0.0914	0.8371
k141_392574	0.9350	0.0471	0.0179
k141_535010	0.9113	0.0719	0.0168
k141_43819	0.2244	0.0393	0.7362
k141_113541	0.3933	0.3994	0.2073
k141_254825	0.8381	0.1147	0.0472
k141_464391	0.9588	0.0291	0.0121
k141_186045	0.8780	0.0938	0.0282
k141_43820	0.4246	0.3248	0.2506
k141_254826	0.6001	0.2359	0.1639
k141_392580	0.2173	0.6007	0.1820
k141_535012	0.7753	0.1267	0.0980
k141_254827	0.1034	0.6358	0.2607
k141_113549	0.8674	0.1154	0.0172
k141_464394	0.9722	0.0220	0.0058
k141_392582	0.8348	0.1325	0.0327
k141_113552	0.6861	0.2034	0.1105
k141_535015	0.9185	0.0457	0.0359
k141_43825	0.9566	0.0304	0.0130
k141_254830	0.7363	0.0713	0.1925
k141_464398	0.7222	0.1932	0.0846
k141_535018	0.0588	0.1667	0.7744
k141_113558	0.9254	0.0544	0.0201
k141_113559	0.7933	0.1569	0.0498
k141_254834	0.0835	0.8766	0.0399
k141_113560	0.9680	0.0216	0.0103
k141_392592	0.9723	0.0203	0.0074
k141_113561	0.2816	0.4391	0.2792
k141_254838	0.0173	0.7864	0.1963
k141_186047	0.9763	0.0166	0.0071
k141_392596	0.1979	0.2342	0.5679
k141_535023	0.9799	0.0144	0.0057
k141_113565	0.9727	0.0194	0.0079
k141_392599	0.9290	0.0481	0.0229
k141_535026	0.8659	0.1090	0.0251
k141_254841	0.9508	0.0302	0.0191
k141_392600	0.8104	0.1375	0.0521
k141_254842	0.8137	0.1314	0.0549
k141_113570	0.9204	0.0478	0.0318
k141_254843	0.1933	0.4978	0.3090
k141_535034	0.0176	0.0298	0.9527
k141_254845	0.4156	0.2566	0.3278
k141_186060	0.9116	0.0640	0.0244
k141_464413	0.9137	0.0612	0.0251
k141_186061	0.4589	0.2835	0.2576
k141_254847	0.9658	0.0246	0.0096
k141_464419	0.5868	0.2293	0.1839
k141_186064	0.6391	0.2759	0.0849
k141_186066	0.8420	0.1277	0.0303
k141_535038	0.9393	0.0429	0.0178
k141_254849	0.8096	0.1242	0.0662
k141_464423	0.4779	0.2570	0.2651
k141_535041	0.4237	0.3096	0.2667
k141_254850	0.7759	0.1180	0.1061
k141_186068	0.7063	0.1542	0.1395
k141_324559	0.9739	0.0181	0.0080
k141_535042	0.9571	0.0333	0.0096
k141_464427	0.4365	0.2494	0.3141
k141_254853	0.1721	0.1463	0.6816
k141_186070	0.7146	0.1841	0.1013
k141_324561	0.5406	0.3328	0.1266
k141_535044	0.6093	0.1926	0.1980
k141_392601	0.0099	0.0263	0.9639
k141_113571	0.9615	0.0276	0.0109
k141_113573	0.3895	0.4396	0.1709
k141_186071	0.8861	0.0821	0.0318
k141_392602	0.3428	0.6335	0.0236
k141_535046	0.7147	0.1596	0.1257
k141_254858	0.9130	0.0681	0.0190
k141_113575	0.6966	0.0735	0.2299
k141_324570	0.6258	0.2662	0.1080
k141_392605	0.1054	0.6643	0.2303
k141_113576	0.3174	0.1476	0.5350
k141_535050	0.8836	0.0618	0.0546
k141_392606	0.4899	0.2698	0.2403
k141_186075	0.0830	0.0940	0.8230
k141_324571	0.9198	0.0588	0.0214
k141_535052	0.6060	0.2715	0.1225
k141_392610	0.2480	0.1475	0.6045
k141_324572	0.0775	0.2505	0.6720
k141_535054	0.4528	0.4113	0.1359
k141_113583	0.9174	0.0605	0.0222
k141_186081	0.3397	0.0737	0.5865
k141_113584	0.9263	0.0573	0.0165
k141_535056	0.9278	0.0558	0.0164
k141_392615	0.3264	0.2296	0.4440
k141_324576	0.9048	0.0620	0.0332
k141_254874	0.7707	0.1446	0.0846
k141_324578	0.5129	0.2129	0.2742
k141_535057	0.7820	0.1343	0.0837
k141_186085	0.9224	0.0654	0.0123
k141_392616	0.0084	0.0133	0.9782
k141_43827	0.9064	0.0661	0.0275
k141_113592	0.3543	0.4586	0.1870
k141_324582	0.9391	0.0422	0.0187
k141_113593	0.8273	0.1145	0.0582
k141_254881	0.9669	0.0245	0.0086
k141_186089	0.9608	0.0271	0.0121
k141_392621	0.3734	0.1796	0.4470
k141_535060	0.9678	0.0226	0.0096
k141_186090	0.6044	0.2149	0.1808
k141_113595	0.7323	0.1335	0.1342
k141_254885	0.3529	0.3602	0.2870
k141_186091	0.5761	0.3350	0.0888
k141_535062	0.4962	0.2813	0.2225
k141_186094	0.9700	0.0222	0.0077
k141_324591	0.5855	0.3258	0.0887
k141_535065	0.2251	0.1676	0.6073
k141_43831	0.9567	0.0306	0.0127
k141_392622	0.9729	0.0195	0.0076
k141_254893	0.7944	0.1280	0.0776
k141_535067	0.4429	0.4081	0.1491
k141_186098	0.0856	0.7046	0.2099
k141_392624	0.9705	0.0210	0.0085
k141_254895	0.5449	0.2287	0.2265
k141_43836	0.4284	0.3305	0.2412
k141_113607	0.2558	0.2256	0.5185
k141_186101	0.7597	0.1256	0.1147
k141_392628	0.9534	0.0322	0.0144
k141_254897	0.5102	0.2025	0.2873
k141_324600	0.4557	0.4388	0.1056
k141_113610	0.0400	0.0805	0.8796
k141_535077	0.5145	0.1455	0.3399
k141_43842	0.8872	0.0791	0.0337
k141_254899	0.0530	0.3449	0.6021
k141_392629	0.8978	0.0783	0.0238
k141_113612	0.0270	0.5936	0.3794
k141_324601	0.9664	0.0268	0.0069
k141_186111	0.9789	0.0150	0.0061
k141_43851	0.8430	0.0965	0.0606
k141_254904	0.9848	0.0112	0.0040
k141_535084	0.9401	0.0455	0.0144
k141_43852	0.5446	0.2562	0.1992
k141_392635	0.7112	0.1765	0.1122
k141_254906	0.8991	0.0794	0.0215
k141_324609	0.7779	0.1690	0.0531
k141_392636	0.9261	0.0466	0.0273
k141_113613	0.9762	0.0169	0.0069
k141_254908	0.7224	0.2071	0.0705
k141_113614	0.7263	0.1473	0.1264
k141_254909	0.6067	0.2457	0.1475
k141_535090	0.0389	0.0832	0.8779
k141_324618	0.0951	0.6738	0.2311
k141_535092	0.9583	0.0297	0.0120
k141_186118	0.0840	0.6723	0.2437
k141_254913	0.6664	0.2406	0.0930
k141_535093	0.2496	0.6402	0.1102
k141_254915	0.2001	0.1708	0.6292
k141_43866	0.1582	0.3558	0.4860
k141_113619	0.9286	0.0520	0.0194
k141_254916	0.6916	0.1765	0.1320
k141_324623	0.1111	0.1572	0.7317
k141_186119	0.1746	0.6050	0.2205
k141_254918	0.2325	0.1861	0.5814
k141_392644	0.9750	0.0176	0.0073
k141_186124	0.9244	0.0614	0.0142
k141_254920	0.7586	0.1192	0.1222
k141_324627	0.5673	0.3386	0.0941
k141_535095	0.1055	0.1251	0.7694
k141_392646	0.4289	0.4014	0.1697
k141_254921	0.8045	0.1495	0.0459
k141_113622	0.9794	0.0147	0.0059
k141_324632	0.8949	0.0742	0.0308
k141_43878	0.7967	0.0668	0.1365
k141_535096	0.9248	0.0401	0.0351
k141_113626	0.0345	0.0555	0.9101
k141_113628	0.8412	0.1020	0.0568
k141_535103	0.7860	0.1699	0.0441
k141_254930	0.8496	0.0963	0.0541
k141_392647	0.7750	0.1542	0.0708
k141_324643	0.1731	0.7032	0.1237
k141_186126	0.9651	0.0265	0.0085
k141_254933	0.5050	0.2989	0.1960
k141_392649	0.8053	0.1041	0.0906
k141_254935	0.6780	0.2085	0.1134
k141_43889	0.0341	0.0624	0.9035
k141_324646	0.4905	0.4459	0.0636
k141_535110	0.6980	0.1672	0.1348
k141_186132	0.5751	0.3430	0.0819
k141_113629	0.9325	0.0463	0.0212
k141_324649	0.6606	0.1516	0.1878
k141_392652	0.9319	0.0497	0.0184
k141_535112	0.3874	0.2016	0.4110
k141_113631	0.6379	0.2186	0.1436
